"screen_name","created_at","tweet_id","text","extended_tweet","in_reply_to_screen_name","in_reply_to_status_id","retweet_count","favorite_count","truncated","language","in_reply_to_user_id"
"DominionEnergy","2020-05-06 15:34:01","1258057437917184000","𝐒𝐜𝐚𝐦 𝐜𝐚𝐥𝐥 𝐫𝐞𝐝 𝐟𝐥𝐚𝐠𝐬:
🚩 Caller ID says Dominion Power
🚩 Demands immediate payment or your services will be cut off
🚩… https://t.co/B3FBxdWpjU","𝐒𝐜𝐚𝐦 𝐜𝐚𝐥𝐥 𝐫𝐞𝐝 𝐟𝐥𝐚𝐠𝐬:
🚩 Caller ID says Dominion Power
🚩 Demands immediate payment or your services will be cut off
🚩… https://t.co/B3FBxdWpjU",,,"10","8",,"en",
"LamResearch","2020-05-06 15:35:05","1258057706885259265",".@tuvienna reveals why nickel, or nickelates in #superconductor form, may not lead us into the new age of… https://t.co/vSYIQW89nd",".@tuvienna reveals why nickel, or nickelates in #superconductor form, may not lead us into the new age of… https://t.co/vSYIQW89nd",,,"0","2",,"en",
"GlobalPayInc","2020-05-06 15:35:06","1258057708755918848","Global Payments to Provide Credit Card Processing Services for Truist Financial Corporation https://t.co/fTKxltnsCc https://t.co/f5ssbZh0Om","Global Payments to Provide Credit Card Processing Services for Truist Financial Corporation https://t.co/fTKxltnsCc https://t.co/f5ssbZh0Om",,,"0","10",,"en",
"InterpublicIPG","2020-05-06 15:36:47","1258058133513125891","IPG continues to pitch business and win, remotely. Hear from some agency execs from @FCBglobal New York and… https://t.co/h6gyNaT06e","IPG continues to pitch business and win, remotely. Hear from some agency execs from @FCBglobal New York and… https://t.co/h6gyNaT06e",,,"3","9",,"en",
"UnitedHealthGrp","2020-05-06 15:39:49","1258058898373820421",".@Optum's Connie Demmery is one of the many nurses at UnitedHealth Group whose bravery and compassion are truly an… https://t.co/7EWHMvbeVo",".@Optum's Connie Demmery is one of the many nurses at UnitedHealth Group whose bravery and compassion are truly an… https://t.co/7EWHMvbeVo",,,"6","16",,"en",
"CSX","2020-05-06 15:40:24","1258059045774254080","Thank you to everyone who participated in today’s Annual Meeting of Shareholders. $CSX is on solid footing thanks t… https://t.co/nOwRYe66n6","Thank you to everyone who participated in today’s Annual Meeting of Shareholders. $CSX is on solid footing thanks t… https://t.co/nOwRYe66n6",,,"5","30",,"en",
"MSCI_Inc","2020-05-06 15:40:53","1258059165936861185","For our second ‘MSCI Real Estate Conversations’ we focus on the impact of #climatechange and the implications for p… https://t.co/nFKhktcxga","For our second ‘MSCI Real Estate Conversations’ we focus on the impact of #climatechange and the implications for p… https://t.co/nFKhktcxga",,,"0","0",,"en",
"ExpediaGroup","2020-05-06 15:42:38","1258059604769902600","Proud to support @ascendleader in their COVID-19 pandemic Action Agenda to promote inclusion &amp; stand together.… https://t.co/KJxsjCl7VG","Proud to support @ascendleader in their COVID-19 pandemic Action Agenda to promote inclusion &amp; stand together.… https://t.co/KJxsjCl7VG",,,"2","1",,"en",
"nscorp","2020-05-06 15:43:04","1258059717173284869","With Transformer-like machines moving on tracks in long assembly lines, Norfolk Southern's program maintenance gang… https://t.co/4E0XhRkFyQ","With Transformer-like machines moving on tracks in long assembly lines, Norfolk Southern's program maintenance gang… https://t.co/4E0XhRkFyQ",,,"0","19",,"en",
"F5Networks","2020-05-06 15:44:37","1258060105402257408","Network Access #VPN tunnels have the ability to allow #DTLS connections and in some environments this can increase… https://t.co/OfP7aoLKQz","Network Access #VPN tunnels have the ability to allow #DTLS connections and in some environments this can increase… https://t.co/OfP7aoLKQz",,,"3","3",,"en",
"jpmorgan","2020-05-06 15:45:00","1258060202408116230","Take our quiz to test your cyberfraud awareness.","Take our quiz to test your cyberfraud awareness.",,,"9","18",,"en",
"SPGlobal","2020-05-06 15:45:12","1258060253909958656","From @SPGlobalPlatts: OPEC has much cutting to do after April crude output surge: https://t.co/8614fZX0Bc #OOTT https://t.co/jq7X1qYkH1","From @SPGlobalPlatts: OPEC has much cutting to do after April crude output surge: https://t.co/8614fZX0Bc #OOTT https://t.co/jq7X1qYkH1",,,"0","0",,"en",
"Akamai","2020-05-06 15:45:20","1258060288064094209","Akamai helps its financial service partners stop attacks faster, leading to fewer customer lockouts and higher cust… https://t.co/9PRC4KPxUn","Akamai helps its financial service partners stop attacks faster, leading to fewer customer lockouts and higher cust… https://t.co/9PRC4KPxUn",,,"1","3",,"en",
"SPGlobal","2020-05-06 15:45:37","1258060356100018181","Amid the pandemic, the U.S. has fallen into recession. But the U.S. economy may have a second chance. #COVID19 has… https://t.co/JJ3Orx6Leu","Amid the pandemic, the U.S. has fallen into recession. But the U.S. economy may have a second chance. #COVID19 has… https://t.co/JJ3Orx6Leu",,,"5","2",,"en",
"MarriottIntl","2020-05-06 15:46:05","1258060474664587266","Introducing Marriott’s Commitment to Clean, our new initiative that aligns with expert health &amp; safety protocols. W… https://t.co/B7MhTOtWxa","Introducing Marriott’s Commitment to Clean, our new initiative that aligns with expert health &amp; safety protocols. W… https://t.co/B7MhTOtWxa",,,"42","82",,"en",
"FTI_Global","2020-05-06 15:46:29","1258060574400884737","Franklin Templeton has acquired digital wealth leader @AdvisorEngine, adding new technology to power financial advi… https://t.co/8hUDw5m0Bm","Franklin Templeton has acquired digital wealth leader @AdvisorEngine, adding new technology to power financial advi… https://t.co/8hUDw5m0Bm",,,"1","7",,"en",
"HIIndustries","2020-05-06 15:47:05","1258060726666776576","The episode features Brian Fields from #NewportNewsShipbuilding https://t.co/Oq0B1ZDXpf","The episode features Brian Fields from #NewportNewsShipbuilding https://t.co/Oq0B1ZDXpf",,,"1","2",,"en",
"InterpublicIPG","2020-05-06 15:48:37","1258061112479756294",".@hugeinc Senior Copywriter Morgan Mack and Senior Art Director Jacqueline De Berry write about their work partners… https://t.co/BsUdhkkulr",".@hugeinc Senior Copywriter Morgan Mack and Senior Art Director Jacqueline De Berry write about their work partners… https://t.co/BsUdhkkulr",,,"2","7",,"en",
"ATT","2020-05-06 15:49:11","1258061256503832577","Curbside service…but make it glam. ✨ Major shoutout to the Cool Springs retail team for this one. #ConnectedTogether https://t.co/gdUUPZXAH3","Curbside service…but make it glam. ✨ Major shoutout to the Cool Springs retail team for this one. #ConnectedTogether https://t.co/gdUUPZXAH3",,,"16","105",,"en",
"Paycom","2020-05-06 15:50:03","1258061472988569600","Need help handling an influx of employee questions? We have an answer for that! #AskHere #HRTechnology
https://t.co/IRSuodLHlc","Need help handling an influx of employee questions? We have an answer for that! #AskHere #HRTechnology
https://t.co/IRSuodLHlc",,,"0","0",,"en",
"Amgen","2020-05-06 15:54:00","1258062465960574976","We’re eager to share an analysis from the FOURIER study published recently in @JACCJournals that evaluated patient-… https://t.co/LWbcOiod5A","We’re eager to share an analysis from the FOURIER study published recently in @JACCJournals that evaluated patient-… https://t.co/LWbcOiod5A",,,"0","5",,"en",
"pfizer","2020-05-06 15:54:08","1258062501444497410","To all the nurses, we thank you for being our light 💡, now more than ever.  👩🏽‍⚕️👨🏻‍⚕️💙  #NationalNursesDay… https://t.co/NsaBAQUMaO","To all the nurses, we thank you for being our light 💡, now more than ever.  👩🏽‍⚕️👨🏻‍⚕️💙  #NationalNursesDay… https://t.co/NsaBAQUMaO",,,"19","45",,"en",
"CitizensBank","2020-05-06 15:55:00","1258062718587764738","Small businesses are the hearts of our communities and the lifeblood of our economy. To help them, we’ve been — and… https://t.co/wxrwEvHk1g","Small businesses are the hearts of our communities and the lifeblood of our economy. To help them, we’ve been — and… https://t.co/wxrwEvHk1g",,,"3","11",,"en",
"CP_News","2020-05-06 15:55:01","1258062724698796033","Thanks @DiversityInc for this recognition. Colgate is committed to being a place bursting with people who bring the… https://t.co/tjuXkpWrZu","Thanks @DiversityInc for this recognition. Colgate is committed to being a place bursting with people who bring the… https://t.co/tjuXkpWrZu",,,"3","13",,"en",
"FISGlobal","2020-05-06 15:55:24","1258062821276950528","Financial anxiety, financial coaching and community engagement: Gain insight into what’s important to consumers now… https://t.co/ZC3hEAvovd","Financial anxiety, financial coaching and community engagement: Gain insight into what’s important to consumers now… https://t.co/ZC3hEAvovd",,,"1","6",,"en",
"exxonmobil","2020-05-06 15:55:32","1258062854118309888","Our own Vijay Swarup spoke on the #Earthx2020 virtual panel about our partnership with @GlobalThermo https://t.co/ikEbO6ADtK","Our own Vijay Swarup spoke on the #Earthx2020 virtual panel about our partnership with @GlobalThermo https://t.co/ikEbO6ADtK",,,"24","86",,"en",
"KelloggCompany","2020-05-06 15:55:40","1258062885906976770","Join Kellogg's Wellbeing Collective to learn more about nourishing bodies, minds and the planet… https://t.co/XRgP2wMStO","Join Kellogg's Wellbeing Collective to learn more about nourishing bodies, minds and the planet… https://t.co/XRgP2wMStO",,,"1","2",,"en",
"autodesk","2020-05-06 15:56:28","1258063085983711239","What does an architecture firm do when it needs partnerships to get work but can’t afford the hardware upgrades? En… https://t.co/dmvjC4LCH1","What does an architecture firm do when it needs partnerships to get work but can’t afford the hardware upgrades? En… https://t.co/dmvjC4LCH1",,,"8","28",,"en",
"ConsumersEnergy","2020-05-06 15:58:59","1258063721546514433","Scammers may provide a phone number that isn’t ours and ask you to call back. If they’re asking you to call back at… https://t.co/iif0rHHRaV","Scammers may provide a phone number that isn’t ours and ask you to call back. If they’re asking you to call back at… https://t.co/iif0rHHRaV",,,"2","2",,"en",
"autodesk","2020-05-06 15:59:01","1258063727695466499",".@QueenofPrefab Amy Marks tells us how prefabrication and modular construction can mitigate #COVID19 and other cris… https://t.co/IGLnfl9P8S",".@QueenofPrefab Amy Marks tells us how prefabrication and modular construction can mitigate #COVID19 and other cris… https://t.co/IGLnfl9P8S",,,"4","8",,"en",
"Nasdaq","2020-05-06 15:59:10","1258063766287257600","We truly can't thank our nurses enough. This crisis has shown who our true heroes are. We celebrate the hardworking… https://t.co/isYd9Efc2X","We truly can't thank our nurses enough. This crisis has shown who our true heroes are. We celebrate the hardworking… https://t.co/isYd9Efc2X",,,"11","26",,"en",
"TiffanyAndCo","2020-05-06 16:00:00","1258063975918391296","Our newest collection, Tiffany T1, features a bold motif that continues the Tiffany tradition of unrivaled design a… https://t.co/vSU7aPB6hr","Our newest collection, Tiffany T1, features a bold motif that continues the Tiffany tradition of unrivaled design a… https://t.co/vSU7aPB6hr",,,"18","192",,"en",
"ProcterGamble","2020-05-06 16:00:00","1258063976677556224","Inspired by healthcare workers on the front lines of the global coronavirus response, P&amp;G researchers &amp; engineers d… https://t.co/tkQa8YlYEh","Inspired by healthcare workers on the front lines of the global coronavirus response, P&amp;G researchers &amp; engineers d… https://t.co/tkQa8YlYEh",,,"0","9",,"en",
"Cognizant","2020-05-06 16:00:01","1258063980137902081","Before #COVID19, #banking disaster plans typically covered outages affecting 10 to 20% — not 100% workforce disrupt… https://t.co/JowHz29iFO","Before #COVID19, #banking disaster plans typically covered outages affecting 10 to 20% — not 100% workforce disrupt… https://t.co/JowHz29iFO",,,"0","12",,"en",
"ADP","2020-05-06 16:00:05","1258063996281860096","Understand the impact of FFCRA, expanded FMLA leave, and unpaid leave under the ACA: https://t.co/TtWpq8lHcr https://t.co/HREdI3sf0y","Understand the impact of FFCRA, expanded FMLA leave, and unpaid leave under the ACA: https://t.co/TtWpq8lHcr https://t.co/HREdI3sf0y",,,"1","6",,"en",
"ROKAutomation","2020-05-06 16:00:07","1258064008046755842","Join this webinar to learn how going back to basics can be the key to operational success.  https://t.co/Bu3OAux9J0 https://t.co/Y8XnPCTcJw","Join this webinar to learn how going back to basics can be the key to operational success.  https://t.co/Bu3OAux9J0 https://t.co/Y8XnPCTcJw",,,"1","3",,"en",
"GoldmanSachs","2020-05-06 16:00:14","1258064036211625987","“I think it’s fair to say that perhaps the global central banks have learned from previous experience.” – Alex Blan… https://t.co/edNRdPX0MT","“I think it’s fair to say that perhaps the global central banks have learned from previous experience.” – Alex Blan… https://t.co/edNRdPX0MT",,,"0","6",,"en",
"FedEx","2020-05-06 16:00:15","1258064038455541760","Our team makes us proud all around the world. A network of team members in India stopped at nothing to deliver life… https://t.co/FSqNnObhVk","Our team makes us proud all around the world. A network of team members in India stopped at nothing to deliver life… https://t.co/FSqNnObhVk",,,"8","66",,"en",
